Timestamp Pulled,Date of Game,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
2025-11-21 01:27:50,2025-11-23 13:00,Baltimore Ravens,New York Jets,No,171.7,No,-109.44,-109.89,-1225.67,723.0,-110.22,-109.78,-108,-112,-1000,650,-112,-108,-114.0,-106.0,-1500.0,870.0,-110.0,-110.0,-110.0,-110.0,-1716.0,829.0,-110.0,-110.0,-101.0,-109.0,-1200.0,754.0,-107.0,-107.0,-107.0,-113.0,-1200.0,754.0,-110.0,-110.0,-115.0,-105.0,-1200.0,750.0,-110.0,-110.0,-110.0,-114.0,-1115.0,600.0,-113.0,-113.0,-105.0,-115.0,-900.0,600.0,-110.0,-110.0,-115.0,-105.0,-1200.0,700.0,-110.0,-110.0
2025-11-21 01:27:50,2025-11-23 13:00,Chicago Bears,Pittsburgh Steelers,No,408.1,No,-116.22,-36.78,-144.44,120.89,-111.0,-109.22,-115,-105,-148,124,-110,-110,-115.0,-105.0,-142.0,120.0,-120.0,-102.0,-120.0,100.0,-146.0,119.0,-110.0,-110.0,-110.0,100.0,-140.0,120.0,-107.0,-107.0,-115.0,-105.0,-140.0,120.0,-110.0,-110.0,-120.0,100.0,-140.0,120.0,-110.0,-110.0,-121.0,-106.0,-159.0,125.0,-112.0,-114.0,-115.0,-105.0,-145.0,120.0,-110.0,-110.0,-115.0,-105.0,-140.0,120.0,-110.0,-110.0
2025-11-21 01:27:50,2025-11-23 13:00,Cincinnati Bengals,New England Patriots,No,726.2,No,-109.22,-110.33,221.67,-274.22,-109.33,-110.67,-105,-115,205,-250,-110,-110,-106.0,-114.0,210.0,-255.0,-105.0,-115.0,-110.0,-110.0,210.0,-268.0,-110.0,-110.0,-105.0,-105.0,230.0,-280.0,-107.0,-107.0,-110.0,-110.0,230.0,-280.0,-110.0,-110.0,-110.0,-110.0,225.0,-270.0,-110.0,-110.0,-117.0,-109.0,235.0,-315.0,-112.0,-114.0,-110.0,-110.0,225.0,-275.0,-110.0,-110.0,-110.0,-110.0,225.0,-275.0,-110.0,-110.0
2025-11-21 01:27:50,2025-11-23 13:00,Detroit Lions,New York Giants,No,476.5,No,-84.33,-113.22,-597.22,431.33,-109.89,-109.89,-110,-110,-550,410,-108,-112,-102.0,-120.0,-650.0,480.0,-115.0,-105.0,-110.0,-110.0,-575.0,400.0,-110.0,-110.0,100.0,-110.0,-560.0,421.0,-107.0,-107.0,-105.0,-115.0,-560.0,421.0,-110.0,-110.0,-105.0,-115.0,-560.0,430.0,-110.0,-110.0,-112.0,-114.0,-670.0,440.0,-109.0,-115.0,-110.0,-110.0,-625.0,450.0,-110.0,-110.0,-105.0,-115.0,-625.0,430.0,-110.0,-110.0
2025-11-21 01:27:50,2025-11-23 13:00,Green Bay Packers,Minnesota Vikings,Yes,257.7,No,-108.78,-110.78,-296.11,237.11,-109.44,-110.56,-110,-110,-290,235,-110,-110,-110.0,-110.0,-310.0,250.0,-105.0,-115.0,-110.0,-110.0,-290.0,228.0,-110.0,-110.0,-103.0,-107.0,-285.0,234.0,-107.0,-107.0,-108.0,-112.0,-285.0,234.0,-110.0,-110.0,-110.0,-110.0,-285.0,238.0,-110.0,-110.0,-113.0,-113.0,-335.0,240.0,-113.0,-113.0,-110.0,-110.0,-300.0,240.0,-110.0,-110.0,-105.0,-115.0,-285.0,235.0,-110.0,-110.0
2025-11-21 01:27:50,2025-11-23 13:00,Kansas City Chiefs,Indianapolis Colts,No,447.8,No,-110.11,-43.11,-186.56,156.22,-110.56,-109.33,-105,-115,-185,154,-108,-112,-104.0,-118.0,-186.0,156.0,-115.0,-105.0,-110.0,-110.0,-188.0,152.0,-110.0,-110.0,-116.0,105.0,-180.0,157.0,-107.0,-107.0,-120.0,100.0,-180.0,157.0,-110.0,-110.0,-120.0,100.0,-190.0,163.0,-110.0,-110.0,-109.0,-117.0,-190.0,148.0,-110.0,-115.0,-102.0,-118.0,-185.0,154.0,-110.0,-110.0,-105.0,-115.0,-195.0,165.0,-115.0,-105.0
2025-11-21 01:27:50,2025-11-23 13:00,Tennessee Titans,Seattle Seahawks,No,1974.6,No,-110.56,-109.22,635.44,-1005.44,-109.56,-110.44,-115,-105,600,-900,-118,-102,-118.0,-104.0,700.0,-1100.0,-108.0,-112.0,-110.0,-110.0,640.0,-1099.0,-110.0,-110.0,-105.0,-105.0,637.0,-950.0,-107.0,-107.0,-110.0,-110.0,637.0,-950.0,-110.0,-110.0,-110.0,-110.0,630.0,-950.0,-110.0,-110.0,-112.0,-114.0,575.0,-1000.0,-113.0,-113.0,-105.0,-115.0,600.0,-900.0,-105.0,-115.0,-110.0,-110.0,700.0,-1200.0,-105.0,-115.0
2025-11-21 01:27:50,2025-11-23 16:05,Arizona Cardinals,Jacksonville Jaguars,No,1806.5,No,-67.0,-63.78,134.0,-158.67,-109.22,-110.78,-118,-102,130,-155,-108,-112,100.0,-122.0,134.0,-158.0,-105.0,-115.0,-110.0,-110.0,136.0,-168.0,-110.0,-110.0,-110.0,100.0,135.0,-155.0,-107.0,-107.0,-115.0,-105.0,135.0,-155.0,-110.0,-110.0,-120.0,100.0,134.0,-155.0,-110.0,-110.0,-115.0,-110.0,132.0,-167.0,-113.0,-113.0,-115.0,-105.0,140.0,-165.0,-110.0,-110.0,100.0,-120.0,130.0,-150.0,-110.0,-110.0
2025-11-21 01:27:50,2025-11-23 16:05,Las Vegas Raiders,Cleveland Browns,No,1833.6,No,-111.44,-108.33,-202.56,168.67,-109.33,-110.89,-112,-108,-192,160,-118,-102,-118.0,-104.0,-200.0,168.0,-104.0,-118.0,-110.0,-110.0,-206.0,166.0,-110.0,-110.0,-105.0,-105.0,-205.0,177.0,-102.0,-113.0,-110.0,-110.0,-205.0,177.0,-105.0,-115.0,-110.0,-110.0,-200.0,170.0,-110.0,-110.0,-113.0,-113.0,-215.0,165.0,-115.0,-110.0,-110.0,-110.0,-200.0,165.0,-110.0,-110.0,-115.0,-105.0,-200.0,170.0,-110.0,-110.0
2025-11-21 01:27:50,2025-11-23 16:25,New Orleans Saints,Atlanta Falcons,Yes,424.5,No,-110.56,-109.0,-132.89,111.44,-108.78,-111.22,-105,-115,-135,114,-105,-115,-112.0,-108.0,-134.0,114.0,-110.0,-110.0,-110.0,-110.0,-136.0,111.0,-110.0,-110.0,-107.0,-103.0,-132.0,112.0,-107.0,-107.0,-112.0,-108.0,-132.0,112.0,-110.0,-110.0,-115.0,-105.0,-130.0,110.0,-110.0,-110.0,-114.0,-112.0,-127.0,100.0,-112.0,-114.0,-110.0,-110.0,-130.0,110.0,-105.0,-115.0,-110.0,-110.0,-140.0,120.0,-110.0,-110.0
