Timestamp Pulled,Date of Game,Home Team,Away Team,Divisional Matchup,Travel Distance (mi),Prime Time,Avg Home Spread Odds,Avg Away Spread Odds,Avg Home H2H Odds,Avg Away H2H Odds,Avg Over Odds,Avg Under Odds,Home DraftKings Spread Odds,Away DraftKings Spread Odds,Home DraftKings H2H Odds,Away DraftKings H2H Odds,Home DraftKings O/U Odds,Away DraftKings O/U Odds,Home BetMGM Spread Odds,Away BetMGM Spread Odds,Home BetMGM H2H Odds,Away BetMGM H2H Odds,Home BetMGM O/U Odds,Away BetMGM O/U Odds,Home BetUS Spread Odds,Away BetUS Spread Odds,Home BetUS H2H Odds,Away BetUS H2H Odds,Home BetUS O/U Odds,Away BetUS O/U Odds,Home FanDuel Spread Odds,Away FanDuel Spread Odds,Home FanDuel H2H Odds,Away FanDuel H2H Odds,Home FanDuel O/U Odds,Away FanDuel O/U Odds,Home MyBookie.ag Spread Odds,Away MyBookie.ag Spread Odds,Home MyBookie.ag H2H Odds,Away MyBookie.ag H2H Odds,Home MyBookie.ag O/U Odds,Away MyBookie.ag O/U Odds,Home LowVig.ag Spread Odds,Away LowVig.ag Spread Odds,Home LowVig.ag H2H Odds,Away LowVig.ag H2H Odds,Home LowVig.ag O/U Odds,Away LowVig.ag O/U Odds,Home BetOnline.ag Spread Odds,Away BetOnline.ag Spread Odds,Home BetOnline.ag H2H Odds,Away BetOnline.ag H2H Odds,Home BetOnline.ag O/U Odds,Away BetOnline.ag O/U Odds,Home BetRivers Spread Odds,Away BetRivers Spread Odds,Home BetRivers H2H Odds,Away BetRivers H2H Odds,Home BetRivers O/U Odds,Away BetRivers O/U Odds,Home Bovada Spread Odds,Away Bovada Spread Odds,Home Bovada H2H Odds,Away Bovada H2H Odds,Home Bovada O/U Odds,Away Bovada O/U Odds
2025-10-15 14:25:22,2025-10-16 20:15,Cincinnati Bengals,Pittsburgh Steelers,Yes,257.0,Yes,-111.44,-86.0,208.33,-257.56,-109.89,-110.11,-110,-110,220,-270,-105,-115,-110.0,-110.0,200.0,-250.0,-110.0,-110.0,-110,-110,210.0,-250.0,-110,-110,-112,-108,200,-245,-118,-104,-110,-110,211,-268,-110,-110,-112.0,101.0,207.0,-250.0,-107.0,-107.0,-116.0,-104.0,207.0,-250.0,-110.0,-110.0,-113.0,-113.0,205.0,-275.0,-114.0,-110.0,-110.0,-110.0,215.0,-260.0,-105.0,-115.0
2025-10-15 14:25:22,2025-10-19 09:30,Jacksonville Jaguars,Los Angeles Rams,No,2154.8,No,-117.0,-13.89,130.78,-156.22,-110.56,-109.56,-110,-110,136,-162,-115,-105,-118.0,-102.0,125.0,-150.0,-110.0,-110.0,-120,100,138.0,-160.0,-110,-110,-115,-105,126,-148,-115,-105,-120,100,124,-159,-110,-110,-115.0,104.0,130.0,-150.0,-102.0,-113.0,-120.0,100.0,130.0,-150.0,-105.0,-115.0,-120.0,-107.0,128.0,-162.0,-113.0,-113.0,-115.0,-105.0,140.0,-165.0,-115.0,-105.0
2025-10-15 14:25:22,2025-10-19 13:00,New York Jets,Carolina Panthers,No,533.9,No,-63.11,-112.0,27.0,-123.38,-108.78,-111.11,-108,-112,105,-125,-112,-108,-110.0,-110.0,105.0,-125.0,-110.0,-110.0,100,-120,,,-110,-110,-106,-114,108,-126,-105,-115,-110,-110,-102,-125,-110,-110,100.0,-110.0,105.0,-125.0,-107.0,-107.0,-112.0,-108.0,105.0,-125.0,-110.0,-110.0,-112.0,-114.0,-105.0,-121.0,-110.0,-115.0,-110.0,-110.0,-105.0,-115.0,-105.0,-115.0
2025-10-15 14:25:22,2025-10-19 13:00,Chicago Bears,New Orleans Saints,No,832.7,No,-107.89,-111.67,-240.89,195.56,-109.44,-110.56,-105,-115,-238,195,-115,-105,-105.0,-115.0,-235.0,195.0,-110.0,-110.0,-110,-110,-235.0,200.0,-115,-105,-108,-112,-245,200,-115,-105,-110,-110,-230,175,-110,-110,-102.0,-108.0,-235.0,195.0,-101.0,-114.0,-107.0,-113.0,-235.0,195.0,-104.0,-116.0,-114.0,-112.0,-275.0,205.0,-110.0,-115.0,-110.0,-110.0,-240.0,200.0,-105.0,-115.0
2025-10-15 14:25:22,2025-10-19 13:00,Cleveland Browns,Miami Dolphins,No,1074.9,No,-90.89,-62.22,-145.33,122.11,-109.67,-110.44,-110,-110,-135,114,-102,-118,-115.0,-105.0,-140.0,118.0,-110.0,-110.0,-120,100,-145.0,125.0,-110,-110,-115,-105,-148,126,-118,-104,-115,-105,-148,116,-110,-110,109.0,-120.0,-145.0,125.0,-107.0,-107.0,-112.0,-108.0,-145.0,125.0,-110.0,-110.0,-120.0,-107.0,-152.0,120.0,-110.0,-115.0,-120.0,100.0,-150.0,130.0,-110.0,-110.0
2025-10-15 14:25:22,2025-10-19 13:00,Kansas City Chiefs,Las Vegas Raiders,Yes,1151.8,No,-110.56,-108.89,-778.33,522.22,-110.67,-109.33,-112,-108,-850,575,-110,-110,-110.0,-110.0,-750.0,525.0,-110.0,-110.0,-110,-110,-675.0,490.0,-110,-110,-115,-105,-720,520,-112,-108,-110,-110,-800,490,-110,-110,-105.0,-105.0,-725.0,520.0,-107.0,-107.0,-110.0,-110.0,-725.0,520.0,-110.0,-110.0,-113.0,-112.0,-910.0,510.0,-112.0,-114.0,-110.0,-110.0,-850.0,550.0,-115.0,-105.0
2025-10-15 14:25:22,2025-10-19 13:00,Minnesota Vikings,Philadelphia Eagles,No,986.3,No,-62.44,-112.67,61.22,-127.22,-108.89,-111.33,-108,-112,105,-125,-110,-110,-110.0,-110.0,110.0,-130.0,-110.0,-110.0,100,-120,105.0,-125.0,-110,-110,-105,-115,110,-130,-104,-118,-110,-110,-101,-126,-110,-110,100.0,-110.0,110.0,-130.0,-107.0,-107.0,-105.0,-115.0,110.0,-130.0,-110.0,-110.0,-114.0,-112.0,-103.0,-124.0,-109.0,-117.0,-110.0,-110.0,105.0,-125.0,-110.0,-110.0
2025-10-15 14:25:22,2025-10-19 13:00,Tennessee Titans,New England Patriots,No,926.1,No,-109.33,-110.11,270.67,-346.11,-109.56,-110.33,-110,-110,280,-355,-102,-118,-110.0,-110.0,260.0,-325.0,-110.0,-110.0,-110,-110,265.0,-325.0,-110,-110,-110,-110,290,-360,-115,-105,-110,-110,265,-370,-110,-110,-104.0,-106.0,263.0,-325.0,-104.0,-110.0,-110.0,-110.0,263.0,-325.0,-107.0,-113.0,-110.0,-115.0,285.0,-400.0,-113.0,-112.0,-110.0,-110.0,265.0,-330.0,-115.0,-105.0
2025-10-15 14:25:22,2025-10-19 16:05,Denver Broncos,New York Giants,No,1628.5,No,-110.44,-86.89,-358.33,278.22,-108.22,-112.0,-110,-110,-375,295,-115,-105,-110.0,-110.0,-325.0,260.0,-110.0,-110.0,-105,-115,-345.0,278.0,-110,-110,-110,-110,-340,275,-104,-118,-110,-110,-360,260,-110,-110,-107.0,-103.0,-345.0,278.0,-101.0,-114.0,-120.0,100.0,-345.0,278.0,-104.0,-116.0,-112.0,-114.0,-400.0,285.0,-115.0,-110.0,-110.0,-110.0,-390.0,295.0,-105.0,-115.0
2025-10-15 14:25:22,2025-10-19 16:05,Los Angeles Chargers,Indianapolis Colts,No,1816.9,No,-111.89,-85.44,-132.0,110.22,-109.44,-110.56,-112,-108,-130,110,-110,-110,-110.0,-110.0,-130.0,110.0,-110.0,-110.0,-115,-105,-130.0,110.0,-110,-110,-112,-108,-132,112,-110,-110,-110,-110,-134,105,-110,-110,-110.0,100.0,-135.0,115.0,-107.0,-107.0,-115.0,-105.0,-135.0,115.0,-110.0,-110.0,-113.0,-113.0,-132.0,105.0,-113.0,-113.0,-110.0,-110.0,-130.0,110.0,-105.0,-115.0
2025-10-15 14:25:22,2025-10-19 16:25,Arizona Cardinals,Green Bay Packers,No,1497.9,No,-107.67,-112.0,255.22,-322.78,-110.22,-109.89,-105,-115,275,-345,-108,-112,-110.0,-110.0,260.0,-325.0,-110.0,-110.0,-110,-110,255.0,-310.0,-110,-110,-108,-112,245,-300,-104,-118,-110,-110,248,-340,-110,-110,-102.0,-108.0,252.0,-310.0,-110.0,-104.0,-107.0,-113.0,252.0,-310.0,-113.0,-107.0,-107.0,-120.0,250.0,-345.0,-112.0,-113.0,-110.0,-110.0,260.0,-320.0,-115.0,-105.0
